x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,Movement
0.315680325,0.666716099,6.57E-09,0.354993701,0.649893999,-0.011833083,0.388893127,0.608987093,-0.031851862,0.392288417,0.56891036,-0.05729172,0.380208582,0.540713012,-0.084049962,0.387347579,0.52435714,-0.015984897,0.400869906,0.445500344,-0.043836027,0.405005783,0.399498999,-0.068592563,0.408673078,0.360229135,-0.086457685,0.356965154,0.519764245,-0.029689925,0.367990792,0.505195677,-0.068864718,0.361212403,0.568066835,-0.085488074,0.355072141,0.608620584,-0.088622317,0.327100664,0.524111927,-0.045466825,0.337024987,0.516328216,-0.079126157,0.336125761,0.575483024,-0.082672924,0.333599985,0.614838123,-0.078681931,0.298061281,0.535118103,-0.064331204,0.305949062,0.521465421,-0.080235682,0.310969144,0.560195982,-0.078867652,0.313100249,0.587987542,-0.075377472,Up
0.314566076,0.667429626,5.90E-09,0.353330791,0.653480649,-0.013994163,0.386624783,0.613720953,-0.034319006,0.392400146,0.574165344,-0.059426088,0.385030389,0.544365704,-0.086201981,0.387362868,0.528265715,-0.019763973,0.40199545,0.45094949,-0.047197752,0.406743765,0.404559642,-0.072688796,0.410955667,0.365556985,-0.091493435,0.357064039,0.52134937,-0.032133128,0.367592126,0.508454978,-0.069928862,0.36114499,0.56712544,-0.088175535,0.35517028,0.608287454,-0.093874477,0.326681137,0.52417618,-0.046363845,0.33696124,0.524078131,-0.078436397,0.33560425,0.580375254,-0.084178545,0.33298865,0.618805528,-0.083090737,0.296833783,0.533839762,-0.063836798,0.305532277,0.526591718,-0.080063112,0.310461253,0.564650893,-0.080668159,0.31273064,0.592261076,-0.079243153,Up
0.314062476,0.668312013,6.04E-09,0.352864265,0.653140008,-0.012650253,0.386533499,0.613251567,-0.032482047,0.392345756,0.573796034,-0.057350602,0.383367181,0.544381261,-0.083757453,0.386842281,0.528044343,-0.018068532,0.401609302,0.450666487,-0.045475096,0.40636763,0.404925972,-0.070301279,0.410304368,0.366508126,-0.088409722,0.356494665,0.522363067,-0.031122491,0.367053688,0.507787824,-0.069196932,0.360233456,0.567950606,-0.086360767,0.353928685,0.609325588,-0.090753898,0.326127827,0.526015759,-0.04608072,0.336284697,0.521578252,-0.07872957,0.334953517,0.579309464,-0.083115987,0.33244133,0.618493319,-0.080510519,0.296343148,0.536361158,-0.064174972,0.304854989,0.524776518,-0.080449864,0.309456736,0.563123822,-0.079985186,0.311423212,0.591064453,-0.077443562,Up
0.312551022,0.668878913,6.13E-09,0.351791173,0.653290272,-0.012088303,0.385869473,0.613409758,-0.0316738,0.391473949,0.573883474,-0.056434043,0.381557882,0.544681489,-0.08273755,0.385199904,0.528702557,-0.017589558,0.399910927,0.45094645,-0.044929035,0.404954076,0.405183166,-0.069518216,0.409361422,0.366461784,-0.08739122,0.354889125,0.523326218,-0.030877443,0.365624905,0.508096576,-0.069020763,0.358603388,0.569482327,-0.085665263,0.352204829,0.611417532,-0.089468747,0.324785739,0.527167022,-0.046059117,0.335270882,0.521226227,-0.07870844,0.333935469,0.579716504,-0.082564592,0.331438988,0.61935699,-0.079432599,0.295280278,0.537678897,-0.064340837,0.30377394,0.524100602,-0.08041089,0.308603644,0.562280357,-0.079597592,0.31086725,0.590504348,-0.07674256,Up
0.307889253,0.668071985,6.45E-09,0.346201062,0.653107464,-0.013069835,0.380858094,0.614435315,-0.033625983,0.387383044,0.575480938,-0.059291918,0.377750158,0.545621395,-0.08643961,0.380812913,0.529361665,-0.018315446,0.395149022,0.450980365,-0.046461865,0.399680138,0.404785126,-0.071882538,0.404126912,0.3649306,-0.090400942,0.350791752,0.524811447,-0.031520281,0.361553997,0.508915186,-0.070684657,0.35352695,0.569427133,-0.088150419,0.347075433,0.609749675,-0.092384793,0.320699006,0.528819442,-0.04671796,0.331663489,0.521323204,-0.080083594,0.328802675,0.578780234,-0.08408542,0.32577619,0.616841793,-0.080938384,0.291202068,0.538680911,-0.065087356,0.299525857,0.524073124,-0.081609555,0.302715391,0.562119842,-0.080833107,0.303899944,0.589609146,-0.077956326,Up
0.305475473,0.669950724,6.67E-09,0.343903035,0.654333711,-0.012598122,0.377898514,0.614801764,-0.032840505,0.383892357,0.57584703,-0.058234245,0.375344098,0.545875132,-0.085179143,0.378372699,0.530489922,-0.017682392,0.393202186,0.452031374,-0.045698475,0.398180246,0.405932605,-0.071066335,0.402905315,0.366376698,-0.08951845,0.348635226,0.525802672,-0.030859752,0.359113604,0.510725617,-0.06998232,0.351648062,0.572440982,-0.087315835,0.345585465,0.613584995,-0.091383696,0.318977833,0.52959311,-0.045994606,0.329126894,0.521157563,-0.079307213,0.327201217,0.579154253,-0.083451509,0.324737996,0.618161678,-0.080402814,0.289748043,0.539731622,-0.064250171,0.297467351,0.525871217,-0.080459155,0.301461488,0.564578176,-0.07971666,0.303429723,0.592624366,-0.07693541,Up
0.300219476,0.669656157,6.58E-09,0.339294732,0.653743088,-0.01256644,0.373577625,0.614500761,-0.032186583,0.379937053,0.57695502,-0.056826554,0.370651603,0.550538123,-0.083087072,0.374526799,0.529245496,-0.017660534,0.387863606,0.451634437,-0.044961412,0.39254266,0.406088918,-0.06987679,0.396867871,0.367292464,-0.088048428,0.344574511,0.524871767,-0.030623555,0.351249903,0.505783319,-0.067971215,0.344246238,0.564729095,-0.085108534,0.339503765,0.605497539,-0.089756154,0.314291894,0.529086947,-0.04555608,0.321318299,0.520899236,-0.077424698,0.319922537,0.57815069,-0.08172252,0.319089293,0.616239309,-0.079316452,0.284530818,0.5392434,-0.063675843,0.290186435,0.526327133,-0.079604506,0.293553323,0.565338135,-0.079168327,0.295780241,0.592906177,-0.076799735,Up
0.298944056,0.669327497,6.58E-09,0.336995631,0.653218806,-0.012924872,0.369902194,0.614550769,-0.033916414,0.375918299,0.576807082,-0.060039397,0.368941456,0.546946585,-0.087714598,0.372088224,0.530031204,-0.019336695,0.38682425,0.451902151,-0.047889095,0.391423792,0.405859858,-0.073411793,0.395640582,0.366255075,-0.091960646,0.342154324,0.525274038,-0.032674033,0.35100773,0.509555399,-0.072171278,0.343256265,0.57077986,-0.089432724,0.337539554,0.611226857,-0.093549766,0.312094271,0.529320359,-0.047960527,0.32100749,0.521776438,-0.081393316,0.318896323,0.579459608,-0.085260667,0.316664726,0.617209375,-0.082163274,0.28248319,0.539800346,-0.066372886,0.289315313,0.525938213,-0.082917117,0.293192476,0.564077437,-0.082156785,0.295253754,0.590951681,-0.079371937,Up
0.297646672,0.669916868,6.53E-09,0.335799545,0.653700948,-0.013577188,0.368384868,0.614441752,-0.03453479,0.373643816,0.576443851,-0.060501158,0.366608202,0.546388149,-0.08814875,0.370935291,0.53096962,-0.019923987,0.38611877,0.453023911,-0.048448402,0.390521079,0.406263292,-0.074203201,0.39428097,0.366350532,-0.09296272,0.341099799,0.525883853,-0.032817543,0.349282891,0.510034919,-0.072500937,0.341256112,0.570865333,-0.090423025,0.335486442,0.612126827,-0.095049083,0.311084092,0.52957803,-0.047598295,0.319699347,0.522510529,-0.081121676,0.31772238,0.580128253,-0.085815072,0.315548927,0.618764758,-0.083339252,0.281609833,0.540032804,-0.065551132,0.288385212,0.526598036,-0.082171336,0.292456776,0.56453681,-0.081977256,0.294740528,0.59193182,-0.079656951,Up
0.29626286,0.66961056,6.51E-09,0.333845228,0.654110909,-0.014472184,0.366192788,0.616262138,-0.036223479,0.372377902,0.579404116,-0.062789142,0.366780788,0.548907459,-0.090979725,0.37011987,0.530842066,-0.021379597,0.385109961,0.452507019,-0.05009963,0.389304072,0.405689955,-0.075996488,0.392743796,0.365746737,-0.094900057,0.340361506,0.525762677,-0.033962153,0.347469479,0.50998503,-0.073629484,0.339867264,0.570665061,-0.091565333,0.334675968,0.611812294,-0.096353769,0.310286313,0.52949816,-0.048460305,0.317448884,0.522502005,-0.081983797,0.316241384,0.579651654,-0.086878665,0.315021545,0.617855489,-0.084696129,0.280665725,0.540007591,-0.066151559,0.28606987,0.527029216,-0.082888857,0.290748477,0.564929962,-0.082906373,0.294026762,0.592041731,-0.080823272,Up
0.29407084,0.66963017,6.70E-09,0.331513166,0.653753042,-0.013613432,0.364354342,0.615767598,-0.034817755,0.370478004,0.578249156,-0.060994666,0.363296866,0.548845828,-0.088689595,0.366775244,0.530614495,-0.019940192,0.381624907,0.452127039,-0.048448421,0.385919422,0.405741602,-0.074055299,0.390015185,0.365782082,-0.092721708,0.33686921,0.525688589,-0.032874875,0.345094591,0.510546207,-0.072527692,0.336709231,0.571929336,-0.090061747,0.330955207,0.612600327,-0.094321325,0.306754231,0.529667735,-0.04773885,0.3149077,0.522296011,-0.081473447,0.312654346,0.579747081,-0.085928649,0.310907274,0.617730081,-0.083092272,0.277051508,0.540260673,-0.065735966,0.282942742,0.526468813,-0.082370549,0.286648422,0.56394136,-0.082045391,0.289142728,0.590559483,-0.079550155,Up
0.293708116,0.670343876,6.64E-09,0.331118494,0.653772295,-0.014297638,0.363283604,0.61524117,-0.035773434,0.368431568,0.578056455,-0.06199256,0.361448079,0.548634171,-0.089914292,0.366041839,0.531830728,-0.022141969,0.380735725,0.453707695,-0.051162582,0.385038525,0.406526446,-0.077249601,0.388952762,0.366238803,-0.096215963,0.336294413,0.526527464,-0.034581136,0.342934698,0.510476172,-0.07460501,0.335023314,0.571283937,-0.09259066,0.330040038,0.612532258,-0.097359695,0.306267172,0.529969811,-0.048821915,0.313081741,0.523155689,-0.082361042,0.31145373,0.580327094,-0.087185636,0.310231447,0.618679225,-0.084931262,0.27669239,0.540298104,-0.066269092,0.281472594,0.527566433,-0.082785472,0.285793692,0.565072775,-0.082813792,0.288983673,0.591870189,-0.08076933,Up
0.293418884,0.670227587,6.58E-09,0.330624849,0.654141724,-0.013774897,0.362928152,0.615433753,-0.035183672,0.368440837,0.577900648,-0.06145446,0.361001968,0.548274338,-0.089274913,0.365623236,0.531613529,-0.021435214,0.380476058,0.453318506,-0.050459195,0.384938419,0.40650171,-0.075958908,0.388544977,0.366645694,-0.094416395,0.335813195,0.526787102,-0.034326848,0.342335075,0.509869277,-0.074834317,0.33469975,0.571872234,-0.092058279,0.329694569,0.613165021,-0.095837638,0.305690467,0.530741453,-0.0490725,0.312093645,0.523080051,-0.083353147,0.310889781,0.581233799,-0.087356165,0.309926212,0.619161487,-0.084075578,0.275985926,0.541595876,-0.06695693,0.280874908,0.527757645,-0.083825514,0.28524074,0.565843046,-0.083275773,0.288309127,0.592231929,-0.080510311,Up
0.290159404,0.669906378,6.81E-09,0.327371895,0.65420419,-0.013905631,0.36056447,0.615473509,-0.034917794,0.36640361,0.577388823,-0.060614232,0.358136594,0.547800899,-0.08784426,0.3628622,0.531510234,-0.021252276,0.377824217,0.452932417,-0.04980132,0.382086009,0.406121075,-0.075078487,0.385860145,0.365992934,-0.093413942,0.333002418,0.526120186,-0.033724338,0.340760708,0.510650992,-0.073302396,0.332661092,0.572013021,-0.090188749,0.327213079,0.612475216,-0.093940914,0.303076893,0.529856622,-0.048061769,0.310626775,0.523545504,-0.081587628,0.308836609,0.580646038,-0.08560349,0.307364255,0.618061244,-0.082469963,0.273877859,0.540370226,-0.065558396,0.279314905,0.528676689,-0.081830338,0.283179939,0.56632632,-0.081308313,0.285832077,0.592339993,-0.078654185,Up
0.290500075,0.669460952,6.68E-09,0.327216059,0.653454781,-0.014596914,0.359122247,0.615625024,-0.036378749,0.365015447,0.578518629,-0.06284041,0.358127564,0.547694921,-0.090828195,0.362485051,0.530459344,-0.02176844,0.377503932,0.452595353,-0.050553523,0.38177073,0.405943245,-0.076169603,0.385408551,0.365932345,-0.094807491,0.332671702,0.525499344,-0.034206629,0.339601398,0.509781063,-0.074119218,0.33205393,0.571263731,-0.091516681,0.327219427,0.612084329,-0.095706157,0.302464306,0.529648364,-0.048544683,0.309524864,0.523264647,-0.082246169,0.308100611,0.580281258,-0.086486615,0.306871891,0.617562413,-0.083649866,0.272804111,0.540698588,-0.066086963,0.278211266,0.528320968,-0.082745992,0.282501042,0.565750599,-0.082375549,0.28539145,0.591597974,-0.079863228,Up
0.289582103,0.668405831,6.46E-09,0.326603055,0.652621388,-0.014320174,0.359026045,0.614895701,-0.035866778,0.364665568,0.577615917,-0.062165376,0.357179195,0.547179997,-0.090038218,0.36229825,0.529826283,-0.021873599,0.377387375,0.452371567,-0.050789971,0.381672591,0.405595243,-0.076476619,0.385214627,0.365858018,-0.095106244,0.332462341,0.524134457,-0.034453809,0.339780301,0.508788407,-0.07441856,0.332117766,0.569658875,-0.091930352,0.326993495,0.610652328,-0.096273333,0.302221,0.527686119,-0.048904553,0.309592634,0.52317214,-0.082608461,0.307870507,0.580237806,-0.086928673,0.306263447,0.618144929,-0.084186271,0.27255857,0.538164735,-0.066577643,0.27823621,0.526951194,-0.083302118,0.28229636,0.564221859,-0.083024926,0.284911215,0.590543687,-0.080575891,Up
0.290057659,0.668141782,6.52E-09,0.328024417,0.651658893,-0.012700108,0.36108771,0.612823784,-0.032906733,0.365971088,0.575163484,-0.058003124,0.355691165,0.547261655,-0.084576368,0.362731129,0.528531432,-0.019130087,0.377759099,0.450821757,-0.046802141,0.38181752,0.404261529,-0.071649261,0.384934604,0.365043253,-0.089741223,0.33261469,0.523555875,-0.031988289,0.339027315,0.508588076,-0.070858978,0.331979185,0.570105493,-0.087829426,0.327353418,0.61175859,-0.091691747,0.302459031,0.527664065,-0.046583034,0.308438897,0.521409452,-0.0795407,0.307958454,0.578673303,-0.08367151,0.30748564,0.617325902,-0.080662146,0.273189783,0.538786888,-0.064269297,0.277588844,0.526093662,-0.08008799,0.282104284,0.563589156,-0.079389654,0.285361111,0.590569437,-0.076642074,Up
0.290741265,0.668566763,6.53E-09,0.328487694,0.651802123,-0.01289477,0.362029612,0.611996651,-0.033052679,0.366910875,0.573642075,-0.058080357,0.356152922,0.54574424,-0.084634602,0.363158077,0.52826333,-0.01931447,0.377671361,0.450424254,-0.04741798,0.381770492,0.403617203,-0.072562367,0.385204136,0.3639597,-0.090796866,0.333022088,0.523220837,-0.032143224,0.339396328,0.507122397,-0.07135582,0.331995487,0.568567514,-0.088458896,0.327360988,0.610069275,-0.09237767,0.302776933,0.527257264,-0.046782847,0.308777153,0.521155596,-0.079992108,0.307788402,0.578851104,-0.084090121,0.307230175,0.617406309,-0.081006408,0.27334103,0.538092017,-0.064578913,0.277827054,0.526311278,-0.080584824,0.282124817,0.564382911,-0.079934277,0.285395443,0.591233373,-0.077187374,Up
0.291006863,0.668717921,6.62E-09,0.32916072,0.651470423,-0.01216169,0.362966299,0.611887157,-0.032142069,0.367964745,0.573323548,-0.057120416,0.356156081,0.545960963,-0.083485998,0.363393217,0.527532279,-0.018363319,0.378435403,0.450148582,-0.046131413,0.382663429,0.403487623,-0.070983097,0.386038631,0.363867342,-0.089049198,0.333303273,0.522450089,-0.031611931,0.340801746,0.508200347,-0.07056047,0.333989412,0.56994319,-0.087304115,0.329384148,0.610894978,-0.09091448,0.303276241,0.526802897,-0.046617474,0.310539752,0.520480156,-0.079682641,0.309989005,0.577758193,-0.083387613,0.309202671,0.616197765,-0.079975896,0.274176687,0.538339496,-0.064703353,0.279865265,0.525608718,-0.08037027,0.2846466,0.563161969,-0.079261228,0.287711769,0.590180576,-0.076169118,Up
0.291441977,0.66922909,6.49E-09,0.329673052,0.652234435,-0.012599496,0.363377005,0.611757517,-0.032649245,0.368504941,0.572890818,-0.057634283,0.358034819,0.545297921,-0.084127732,0.364437401,0.527443111,-0.018832505,0.379397005,0.449672908,-0.046586383,0.383581311,0.402709961,-0.071584828,0.386848837,0.362956405,-0.089768536,0.334272385,0.522595644,-0.031790856,0.340698689,0.507726312,-0.070557661,0.333872497,0.569056511,-0.087597854,0.329489499,0.610617697,-0.091574512,0.304136962,0.52687633,-0.046500944,0.310517818,0.520584941,-0.079520866,0.309881151,0.578337073,-0.083566353,0.309373498,0.617374241,-0.08050701,0.274851322,0.538037062,-0.064338528,0.279845268,0.525603235,-0.080190517,0.284228057,0.563928664,-0.07932394,0.287315637,0.591465294,-0.07646206,Up
0.297681689,0.666229486,6.11E-09,0.337447941,0.650593996,-0.012466014,0.370301783,0.611882031,-0.032046057,0.376842558,0.573984921,-0.056561697,0.369069189,0.544932246,-0.082591042,0.369655341,0.527065992,-0.017621858,0.384811878,0.449635834,-0.044534124,0.389567077,0.402899921,-0.069365315,0.393185943,0.362982363,-0.08761359,0.339553297,0.521282911,-0.03045834,0.348547846,0.507134318,-0.068192661,0.3419016,0.566721201,-0.085833885,0.33638531,0.607807338,-0.090692841,0.309266627,0.524642229,-0.045071553,0.319888085,0.522340298,-0.077020384,0.319073886,0.578664422,-0.082327753,0.317425728,0.616517723,-0.080599733,0.279951185,0.534738004,-0.06273371,0.289299428,0.525245607,-0.078532122,0.294355452,0.561722755,-0.078740485,0.296802253,0.588131547,-0.076841667,Up
0.299649924,0.66554594,6.43E-09,0.338384748,0.650074124,-0.011829442,0.372091919,0.609910607,-0.031583775,0.378476948,0.570982575,-0.056381047,0.369805157,0.542289555,-0.082700655,0.372351289,0.52454859,-0.017193373,0.386469245,0.447654277,-0.044062477,0.390905142,0.401413649,-0.069141291,0.394484043,0.361988008,-0.087592877,0.342219025,0.518118262,-0.030296478,0.351105183,0.508192718,-0.067374989,0.343828022,0.56871146,-0.084674038,0.337460071,0.609300375,-0.089486383,0.312123358,0.521700025,-0.045099705,0.321661741,0.520992875,-0.076334856,0.320266455,0.577189088,-0.081093997,0.31761682,0.614787102,-0.079284169,0.282943279,0.532473385,-0.062964059,0.291512549,0.525336087,-0.077596217,0.295821846,0.563431501,-0.07701046,0.297405303,0.590248585,-0.074848257,Up
0.301299423,0.665743232,6.54E-09,0.340310603,0.649608493,-0.01170278,0.374488473,0.609532773,-0.0312999,0.380845159,0.570543289,-0.056009762,0.369980097,0.54238975,-0.082142122,0.37322247,0.524411857,-0.016644822,0.387527704,0.4466317,-0.043597721,0.392490894,0.400373846,-0.068396144,0.396457583,0.360718727,-0.086534046,0.34296003,0.519061029,-0.029945459,0.353110611,0.507298529,-0.06762886,0.345811158,0.569106221,-0.084415831,0.338820517,0.610411644,-0.088371977,0.312990874,0.523281336,-0.04502923,0.323544323,0.519389093,-0.0771413,0.321974277,0.57658124,-0.081273831,0.318800598,0.615039825,-0.078458697,0.284021556,0.534537435,-0.063150994,0.293053657,0.523113728,-0.078350879,0.297610313,0.560759127,-0.077390142,0.298958123,0.588069201,-0.074600719,Up
0.303182423,0.665837348,6.53E-09,0.341990232,0.648575842,-0.011312969,0.375281453,0.608208776,-0.030757431,0.382090151,0.569536448,-0.055411626,0.373809516,0.540727377,-0.081645012,0.374330938,0.523744404,-0.016571593,0.38887167,0.445986718,-0.043218929,0.394134313,0.399902463,-0.068047307,0.398480445,0.360622913,-0.08632867,0.344486803,0.518792868,-0.03002983,0.354621589,0.506094635,-0.066951826,0.348905593,0.566452682,-0.084033296,0.342985541,0.608244181,-0.088721037,0.314513385,0.523153484,-0.045209438,0.325410277,0.519888043,-0.076645978,0.324767381,0.576781094,-0.081135824,0.322297901,0.61566323,-0.079074055,0.285243034,0.534129202,-0.063405089,0.294849724,0.523952484,-0.078789465,0.299805552,0.562260509,-0.078168295,0.30134955,0.590251327,-0.075808614,Up
0.305036902,0.664273143,6.21E-09,0.344017893,0.648132801,-0.012995361,0.376978666,0.607896566,-0.033387903,0.384340495,0.568940043,-0.05882179,0.378374189,0.538067043,-0.085924387,0.376319528,0.522286832,-0.018248094,0.390814781,0.444179565,-0.045701861,0.395595193,0.397471905,-0.071286559,0.399433196,0.357681423,-0.090127259,0.346162111,0.516794264,-0.03128073,0.356555521,0.504053295,-0.069279365,0.349823505,0.56420666,-0.087447979,0.342985302,0.60633564,-0.092869885,0.315777391,0.520627439,-0.046166282,0.327171206,0.519450128,-0.0785264,0.325669557,0.576845407,-0.083993025,0.322460502,0.615890622,-0.08256232,0.286146045,0.531073868,-0.064179145,0.296530008,0.522056818,-0.080496244,0.301413894,0.560726225,-0.080695711,0.302791178,0.588989556,-0.078873545,Up
0.30530107,0.664759159,6.56E-09,0.344488502,0.649138451,-0.012557281,0.378108233,0.608772337,-0.033163738,0.384382457,0.569371581,-0.058893986,0.376300484,0.539220214,-0.086236671,0.377194077,0.523037493,-0.01891903,0.391393632,0.444467843,-0.046782404,0.395917773,0.397654176,-0.072282769,0.399731904,0.357761621,-0.090968147,0.346698046,0.517454207,-0.03227403,0.357687771,0.504531622,-0.070616446,0.351379007,0.565343976,-0.088107236,0.344966739,0.607075036,-0.092864752,0.316343665,0.521356165,-0.047423899,0.327688783,0.518153608,-0.079975232,0.326443672,0.57591778,-0.084525675,0.323383182,0.615234733,-0.082326844,0.286808252,0.531980693,-0.065699831,0.296562344,0.522313952,-0.081664309,0.301241219,0.561216891,-0.081129253,0.30245769,0.589354157,-0.078760743,Up
0.305742323,0.66631043,6.63E-09,0.345060021,0.650378585,-0.01208501,0.379430056,0.609636843,-0.032356031,0.385317713,0.570062995,-0.057919521,0.375569403,0.541615486,-0.08498697,0.378031582,0.523851454,-0.017350487,0.392091006,0.445384413,-0.045233507,0.396486223,0.399025857,-0.070468627,0.40017581,0.359513044,-0.088846065,0.347536087,0.518530011,-0.0309816,0.358962297,0.505315542,-0.069615804,0.352293462,0.567105293,-0.086720228,0.345717728,0.608268678,-0.090816267,0.317303032,0.522584379,-0.046549596,0.328426003,0.517161846,-0.079601936,0.327221215,0.575736403,-0.083790869,0.324213356,0.615274668,-0.080891773,0.287773579,0.533387363,-0.065230295,0.297149271,0.522427797,-0.081127033,0.301937878,0.561738133,-0.080214024,0.303440541,0.590038538,-0.077388555,Up
0.314923853,0.668418527,5.85E-09,0.355231345,0.652749002,-0.011632577,0.390543342,0.612498701,-0.03021835,0.397845924,0.572994828,-0.053995673,0.384255916,0.545767128,-0.079101838,0.387283117,0.528406799,-0.014275528,0.401687354,0.451821893,-0.04026081,0.406302273,0.405579507,-0.065159038,0.409852087,0.366236806,-0.083551265,0.356817156,0.522988617,-0.027527727,0.36764136,0.511268198,-0.064845681,0.360175043,0.570900023,-0.083236098,0.353005886,0.613170445,-0.088518962,0.326034218,0.52640897,-0.042519886,0.338466614,0.524151325,-0.074258991,0.335891753,0.580328584,-0.079896599,0.332333714,0.619939029,-0.078216381,0.296421409,0.536187112,-0.060640898,0.30708456,0.523967445,-0.07583414,0.311058104,0.559900284,-0.075695083,0.31193006,0.58777225,-0.073618449,Up
0.316754431,0.670632362,6.37E-09,0.355374515,0.656331897,-0.012732144,0.388951421,0.616933703,-0.032573808,0.397236496,0.578405499,-0.057337228,0.390740305,0.54798919,-0.083696403,0.389330655,0.529989719,-0.017615618,0.404664993,0.453307182,-0.044291522,0.409959316,0.406337082,-0.069783889,0.414258868,0.366010547,-0.08868064,0.359830856,0.523202479,-0.030362342,0.37156871,0.513067126,-0.067076594,0.364918947,0.571732044,-0.085123196,0.357886493,0.61251229,-0.090868406,0.329830289,0.526341379,-0.044814795,0.342892528,0.527292848,-0.07568191,0.340853155,0.582616985,-0.081026487,0.336788177,0.620187461,-0.080012217,0.300495446,0.536234558,-0.062414795,0.311851621,0.529508591,-0.077483445,0.316004157,0.566735268,-0.077452898,0.316332996,0.593564391,-0.075808898,Up
0.322183996,0.669280291,5.94E-09,0.36228916,0.655772865,-0.013230713,0.396627694,0.618237078,-0.03314399,0.404264539,0.580633998,-0.057969086,0.395474195,0.552645504,-0.084297173,0.396031499,0.530863225,-0.017614016,0.410428822,0.454387724,-0.04459668,0.414761811,0.407298148,-0.070338905,0.418431848,0.367122531,-0.089331865,0.365752041,0.523173451,-0.030226709,0.376240641,0.51333952,-0.068012282,0.369036615,0.571792364,-0.086823791,0.362223774,0.613023758,-0.092723221,0.335096478,0.525652289,-0.044586923,0.346825391,0.527720153,-0.07633879,0.344330907,0.582409322,-0.082345903,0.340707034,0.619608998,-0.081349865,0.305250615,0.535204649,-0.062127557,0.315517217,0.528026879,-0.077483252,0.319547743,0.563938558,-0.07781858,0.320486933,0.590128124,-0.076282747,Up
0.325700134,0.668999672,6.17E-09,0.365716845,0.657107532,-0.013014968,0.400650829,0.619848788,-0.033012871,0.409595281,0.582474351,-0.057990182,0.402490735,0.553874195,-0.084475234,0.400614142,0.530890524,-0.01680837,0.414078802,0.453215092,-0.043367282,0.418491274,0.406051338,-0.069022574,0.422102273,0.365736842,-0.088010736,0.370294631,0.52268374,-0.029411269,0.381756812,0.513860941,-0.066005133,0.374794096,0.572770238,-0.084420234,0.367260337,0.613849759,-0.090280332,0.339680284,0.524945378,-0.043812949,0.352970988,0.528626859,-0.074285872,0.350223154,0.583358943,-0.080052376,0.345480978,0.619701803,-0.07928139,0.309850872,0.534090698,-0.061390411,0.322233766,0.528906703,-0.075808451,0.325894535,0.565604746,-0.075835049,0.325783849,0.591494679,-0.074318521,Up
0.362122238,0.651061118,4.59E-09,0.390114397,0.651640534,-0.019187609,0.428190798,0.611327946,-0.036998887,0.435906738,0.570955396,-0.056515619,0.423420787,0.544151008,-0.077805556,0.42216152,0.52983284,-0.022361038,0.43116495,0.466410667,-0.047191132,0.437372506,0.42463696,-0.06980285,0.44134143,0.391056776,-0.08642818,0.392084122,0.518292665,-0.029071901,0.406177878,0.516077697,-0.060162101,0.400259048,0.573852241,-0.074852176,0.392340034,0.611623883,-0.079562373,0.362211287,0.520749271,-0.038176097,0.378224134,0.525668561,-0.066976212,0.376273543,0.579143882,-0.071009137,0.370856106,0.614479005,-0.069430038,0.331662595,0.531304657,-0.050628319,0.347091585,0.528122008,-0.067793854,0.349979043,0.567043543,-0.068007596,0.348728865,0.592835128,-0.066132344,Up
0.354415774,0.667404115,5.71E-09,0.394406527,0.654576421,-0.010558297,0.43092972,0.615084648,-0.027928052,0.442718983,0.577649474,-0.050416768,0.435465366,0.551586568,-0.07452523,0.425733536,0.52506268,-0.012132279,0.438543886,0.451927543,-0.036721762,0.444222152,0.407167315,-0.061658438,0.449140817,0.369158804,-0.080262445,0.395790756,0.516973495,-0.025068119,0.409952521,0.513439596,-0.058440838,0.405276984,0.572391212,-0.076677196,0.398048997,0.614481866,-0.083300374,0.365772188,0.520759106,-0.039701767,0.383215576,0.529490769,-0.067542031,0.381148458,0.583638489,-0.073344916,0.376329541,0.620016694,-0.073409237,0.336533844,0.531293869,-0.057382759,0.352120757,0.528331339,-0.070853718,0.355779469,0.563478231,-0.070862092,0.354911715,0.588626623,-0.069640346,Up
0.359414518,0.667219698,5.46E-09,0.399872005,0.653888106,-0.009271336,0.436998457,0.613766253,-0.026074765,0.449643642,0.576049984,-0.048406735,0.442195296,0.550136864,-0.072304271,0.430430293,0.524577558,-0.010023814,0.443926334,0.450698048,-0.033615995,0.450389385,0.406187743,-0.058190465,0.456318259,0.368816435,-0.076745868,0.400977641,0.516637146,-0.023497425,0.417805582,0.512745082,-0.055908479,0.414730847,0.570119083,-0.074306093,0.408379108,0.611756742,-0.081307016,0.371027023,0.520418882,-0.038569279,0.39161396,0.528740287,-0.065341361,0.390450627,0.582178712,-0.07144127,0.385885745,0.619302869,-0.072002828,0.341697842,0.531086266,-0.05663671,0.360040784,0.527925193,-0.069324285,0.364521176,0.562597573,-0.06940458,0.363735139,0.588692784,-0.068440467,Up
